,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,link,download
2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,2115,https://hoc247.net/tu-lieu/soan-van-11-lai-tan-tom-tat-doc5517.html,Die
2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,https://hoc247.net/tu-lieu/soan-van-11-nho-dong-tom-tat-doc5527.html,Die
2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,2117,https://hoc247.net/tu-lieu/soan-van-11-tuong-tu-tom-tat-doc5531.html,Die
2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,2118,https://hoc247.net/tu-lieu/soan-van-11-chieu-xuan-tom-tat-doc5533.html,Die
2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,2119,https://hoc247.net/tu-lieu//soan-van-11-tieu-su-tom-tat-tom-tat-doc36121.html,Die
2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,https://hoc247.net/tu-lieu//soan-van-11-dac-diem-loai-hinh-cua-tieng-viet-tom-tat-doc36123.html,Die
2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,2121,https://hoc247.net/tu-lieu/soan-van-11-toi-yeu-em-tom-tat-doc5540.html,Die
2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,https://hoc247.net/tu-lieu/soan-van-11-bai-tho-so-28-tom-tat-doc5544.html,Die
2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,2123,https://hoc247.net/tu-lieu//soan-van-11-luyen-tap-viet-tieu-su-tom-tat-tom-tat-doc36124.html,Die
2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,https://hoc247.net/tu-lieu//soan-van-11-thao-tac-lap-luan-binh-luan-tom-tat-doc36128.html,Die
2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,https://hoc247.net/tu-lieu//soan-van-11-luyen-tap-thao-tac-lap-luan-binh-luan-tom-tat-doc36129.html,Die
2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,2126,https://hoc247.net/tu-lieu/soan-van-11-ve-luan-li-xa-hoi-o-nuoc-ta-tom-tat-doc6533.html,Die
2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,https://hoc247.net/tu-lieu//soan-van-11-tieng-me-de-nguon-giai-phong-cac-dan-toc-bi-ap-buc-tom-tat-doc6536.html,Die
2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,https://hoc247.net/tu-lieu//soan-van-11-ba-cong-hien-vi-dai-cua-cac-mac-cua-ph-ang-ghen-tom-tat-doc6537.html,Die
2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,2129,https://hoc247.net/tu-lieu//soan-van-11-phong-cach-ngon-ngu-chinh-luan-tom-tat-doc36133.html,Die
2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,2130,https://hoc247.net/tu-lieu/soan-van/soan-van-11-mot-thoi-dai-trong-thi-ca-tom-tat-doc2716.html,Yes
2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,2131,https://hoc247.net/tu-lieu//soan-van-11-phong-cach-ngon-ngu-chinh-luan-tiep-theo-tom-tat-doc36135.html,Die
2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,2132,https://hoc247.net/tu-lieu//soan-van-11-mot-so-the-loai-van-hoc-kich-van-nghi-luan-tom-tat-doc36164.html,Die
2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,2133,https://hoc247.net/tu-lieu//soan-van-11-luyen-tap-van-dung-ket-hop-cac-thao-tac-lap-luan-tom-tat-doc36165.html,Die
2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,https://hoc247.net/tu-lieu//soan-van-11-tom-tat-van-ban-nghi-luan-tom-tat-doc36167.html,Die
2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,2135,https://hoc247.net/tu-lieu//soan-van-11-on-tap-phan-van-hoc-ki-2-tom-tat-doc36170.html,Die
2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,https://hoc247.net/tu-lieu//soan-van-11-on-tap-phan-tieng-viet-lop-11-hoc-ki-2-tom-tat-doc36173.html,Die
2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,2137,https://hoc247.net/tu-lieu//soan-van-11-luyen-tap-tom-tat-van-ban-nghi-luan-tom-tat-doc36175.html,Die
2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,2138,https://hoc247.net/tu-lieu//soan-van-11-on-tap-phan-lam-van-lop-11-hoc-ki-2-tom-tat-doc36187.html,Die
2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,https://hoc247.net/tu-lieu/cam-nghi-ve-doan-trich-vao-phu-chua-trinh-cua-le-huu-trac-doc3151.html,Yes
2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,2140,https://hoc247.net/tu-lieu/lop-11/phan-tich-doan-trich-vao-phu-chua-trinh-cua-le-huu-trac-doc3147.html,Yes
2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,https://hoc247.net/tu-lieu/lop-11/gia-tri-hien-thuc-qua-doan-trich-vao-phu-chua-trinh-cua-le-huu-trac-doc1694.html,Yes
2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,https://hoc247.net/tu-lieu//phan-tich-ve-dep-le-huu-trac-trong-tac-pham-vao-phu-chua-trinh-doc38486.html,Yes
2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,2143,https://hoc247.net/tu-lieu/lop-11/ke-manh-chinh-la-ke-giup-do-ke-khac-tren-doi-vai-minh-doc1682.html,Yes
2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,2144,https://hoc247.net/tu-lieu/thu-ban-ve-hanh-phuc-doc2521.html,Yes
2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,2145,https://hoc247.net/tu-lieu//doc-truyen-tam-cam-anh-chi-suy-nghi-ve-cuoc-dau-tranh-giua-cai-thien-va-cai-ac-giua-cai-tot-va-k-doc38267.html,Yes
2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,https://hoc247.net/tu-lieu/phan-tich-bai-tho-tu-tinh-ii-cua-tac-gia-ho-xuan-huong-doc1714.html,Yes
2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,2147,https://hoc247.net/tu-lieu/hinh-anh-nguoi-phu-nu-viet-nam-qua-tu-tinh-ii-cua-ho-xuan-huong-doc1715.html,Yes
2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,https://hoc247.net/tu-lieu/lap-dan-y-phan-tich-4-cau-tho-dau-trong-bai-tu-tinh-ii-cua-ho-xuan-huong-doc2829.html,Yes
2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,2149,https://hoc247.net/tu-lieu/phan-tich-bai-tho-cau-ca-mua-thu-cua-nguyen-khuyen-doc1716.html,Yes
2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,https://hoc247.net/tu-lieu/cam-nhan-ve-dep-tam-hon-nguyen-khuyen-qua-cau-ca-mua-thu-doc1717.html,Yes
2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,https://hoc247.net/tu-lieu/phan-tich-nghe-thuat-su-dung-ngon-tu-doc-dao-cua-nguyen-khuyen-qua-bai-cau-ca-mua-thu-thu-dieu--doc2847.html,Yes
2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,2152,https://hoc247.net/tu-lieu//phan-tich-con-nguoi-nguyen-khuyen-qua-bai-tho-cau-ca-mua-thu-doc38493.html,Yes
2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,2153,https://hoc247.net/tu-lieu//so-sanh-giong-tho-cua-tac-gia-nguyen-khuyen-va-tu-xuong-doc38276.html,Yes
2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,2154,https://hoc247.net/tu-lieu//phan-tich-canh-thu-va-tinh-thu-trong-bai-tho-cau-ca-mua-thu-cua-nguyen-khuyen-doc38492.html,Yes
2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,2155,https://hoc247.net/tu-lieu/phan-tich-bai-tho-thuong-vo-cua-tac-gia-tran-te-xuong-doc1086.html,Yes
2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,2156,https://hoc247.net/tu-lieu/tam-su-mang-noi-niem-the-su-cua-tran-te-xuong-qua-bai-thuong-vo-doc1690.html,Yes
2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,2157,https://hoc247.net/tu-lieu/ve-dep-hinh-tuong-ba-tu-qua-bai-thuong-vo-cua-tran-te-xuong-doc1692.html,Yes
2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,https://hoc247.net/tu-lieu/phan-tich-doan-tho-dau-bai-tho-khoc-duong-khue-cua-nguyen-khuyen-doc3157.html,Yes
2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,2159,https://hoc247.net/tu-lieu/dan-y-phan-tich-hai-cau-tho-cuoi-bai-tho-khoc-duong-khue-doc3156.html,Yes
2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,https://hoc247.net/tu-lieu/phan-tich-bai-tho-khoc-duong-khue-cua-nguyen-khuyen-doc3155.html,Yes
2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,2161,https://hoc247.net/tu-lieu/cam-nhan-ve-bai-tho-vinh-khoa-thi-huong-doc3163.html,Yes
2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,2162,https://hoc247.net/tu-lieu/phan-tich-bai-tho-vinh-khoa-thi-huong-doc3162.html,Yes
2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,https://hoc247.net/tu-lieu/phan-tich-bai-tho-bai-ca-ngat-nguong-doc3166.html,Yes
2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,2164,https://hoc247.net/tu-lieu/phan-tich-cai-toi-trong-bai-tho-bai-ca-ngat-nguong-cua-nguyen-cong-tru-doc3168.html,Yes
2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,https://hoc247.net/tu-lieu/cam-nhan-ve-bai-ca-ngan-di-tren-bai-cat-cua-cao-ba-quat-doc3174.html,Yes
2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,https://hoc247.net/tu-lieu/phan-tich-bai-ca-ngan-di-tren-bai-cat-cua-cao-ba-quat-doc3172.html,Yes
2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,https://hoc247.net/tu-lieu/cam-nhan-ve-doan-trich-le-ghet-thuong-cua-nguyen-dinh-chieu-doc1722.html,Yes
2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,2168,https://hoc247.net/tu-lieu/lop-11/phan-tich-doan-trich-le-ghet-thuong-cua-nguyen-dinh-chieu-doc1720.html,Yes
2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,2169,https://hoc247.net/tu-lieu/cam-nghi-ve-nha-tho-nguyen-dinh-chieu-doc1693.html,Yes
2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,https://hoc247.net/tu-lieu/long-yeu-nhan-dan-cua-nguyen-dinh-chieu-qua-chay-giac-doc1726.html,Yes
2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,2171,https://hoc247.net/tu-lieu/phan-tich-bai-tho-chay-giac-cua-tac-gia-nguyen-dinh-chieu-doc1723.html,Yes
2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,2172,https://hoc247.net/tu-lieu/tam-long-yeu-thuong-nhan-dan-cua-nguyen-dinh-chieu-qua-bai-chay-giac-doc1724.html,Yes
2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,https://hoc247.net/tu-lieu/cam-nhan-ve-bai-tho-bai-ca-phong-canh-huong-son-doc3182.html,Yes
2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,2174,https://hoc247.net/tu-lieu/phan-tich-bai-ca-phong-canh-huong-son-cua-chu-manh-trinh-doc1725.html,Yes
2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,2175,https://hoc247.net/tu-lieu/lop-11/cam-nghi-ve-nha-tho-nguyen-dinh-chieu-doc1693.html,Yes
2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,2176,https://hoc247.net/tu-lieu/lop-11/cam-nhan-ve-cuoc-doi-va-su-nghiep-tho-van-nguyen-dinh-chieu-doc1691.html,Yes
2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,https://hoc247.net/tu-lieu/buc-tuong-dai-nguoi-nong-dan-qua-van-te-nghia-si-can-giuoc-doc1739.html,Yes
2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,2178,https://hoc247.net/tu-lieu/nguoi-anh-hung-nong-dan-yeu-nuoc-qua-van-te-nghia-si-can-giuoc-doc1736.html,Yes
2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,https://hoc247.net/tu-lieu/phan-tich-chieu-cau-hien-cua-ngo-thi-nham-doc1976.html,Yes
2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,2180,https://hoc247.net/tu-lieu/hinh-tuong-vua-quang-trung-qua-bai-chieu-cau-hien-doc1928.html,Yes
2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,https://hoc247.net/tu-lieu/tam-long-va-tai-nang-cua-vua-quang-trung-qua-chieu-cau-hien-doc1910.html,Yes
2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,https://hoc247.net/tu-lieu/phan-tich-xin-lap-khoa-luat-cua-nguyen-truong-to-doc3196.html,Yes
2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,2183,https://hoc247.net/tu-lieu/lop-11/ban-ve-cau-noi-lao-dong-la-doi-canh-cua-uoc-mo-la-coi-nguon-cua-nhung-niem-vui-va-sang-tao-doc2524.html,Yes
2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,https://hoc247.net/tu-lieu//so-sanh-tai-sac-cua-thuy-van-va-thuy-kieu-trong-tac-pham-truyen-kieu-cua-nguyen-du-doc38277.html,Yes
2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,2185,https://hoc247.net/tu-lieu//so-sanh-giong-tho-nguyen-khuyen-va-tu-xuong-doc38276.html,Yes
2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,https://hoc247.net/tu-lieu/gia-tri-hien-thuc-va-nhan-dao-trong-truyen-ngan-hai-dua-tre-doc2107.html,Yes
2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,https://hoc247.net/tu-lieu/gia-tri-nhan-dao-trong-truyen-ngan-hai-dua-tre-cua-thach-lam-doc2113.html,Yes
2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,2188,https://hoc247.net/tu-lieu/cam-nhan-ve-nhan-vat-lien-trong-truyen-ngan-hai-dua-tre-doc2108.html,Yes
2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,https://hoc247.net/tu-lieu/phan-tich-canh-cho-chu-trong-chu-nguoi-tu-tu-doc2127.html,Yes
2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,https://hoc247.net/tu-lieu/binh-giang-doan-van-trong-chu-nguoi-tu-tu-cua-nguyen-tuan-doc2117.html,Yes
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,https://hoc247.net/tu-lieu/hinh-tuong-huan-cao-trong-chu-nguoi-tu-tu-cua-nguyen-tuan-doc1309.html,Yes
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,https://hoc247.net/tu-lieu/phan-tich-gia-tri-tu-tuong-va-nghe-thuat-canh-huan-cao-cho-chu-doc2114.html,Yes
2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,https://hoc247.net/tu-lieu//phan-tich-thai-do-cua-nhan-vat-huan-cao-doi-voi-vien-quan-nguc-trong-chu-nguoi-tu-tu-doc38485.html,Yes
2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,https://hoc247.net/tu-lieu//nhan-cach-nha-nho-chan-chinh-trong-bai-ca-ngan-di-tren-bai-cat-cua-cao-ba-quat-doc38491.html,Yes
2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,2195,https://hoc247.net/tu-lieu//viet-bai-tham-gia-cuoc-van-dong-tim-giai-phap-dam-bao-an-toan-giao-thong-doc35536.html,Yes
2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,https://hoc247.net/tu-lieu/lop-11/nghe-thuat-trao-phung-trong-hanh-phuc-mot-tang-gia-doc1146.html,Yes
2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,2197,https://hoc247.net/tu-lieu/lop-11/phan-tich-doan-trich-hanh-phuc-cua-mot-tang-gia-trich-so-do-cua-vu-trong-phung--doc2316.html,Yes
2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,2198,https://hoc247.net/tu-lieu//phan-tich-y-nghia-nhan-de-hanh-phuc-cua-mot-tang-gia-vu-trong-phung-doc38836.html,Yes
2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,2199,https://hoc247.net/tu-lieu//phan-tich-nhan-vat-xuan-toc-do-trong-hanh-phuc-cua-mot-tang-gia-vu-trong-phung-doc38834.html,Yes
2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,https://hoc247.net/tu-lieu//phan-tich-canh-dam-ma-guong-mau-trong-doan-trich-hanh-phuc-cua-mot-tang-gia-vu-trong-phung-doc38832.html,Yes
2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,https://hoc247.net/tu-lieu//nghe-thuat-trao-phung-trong-doan-trich-hanh-phuc-cua-mot-tang-gia-vu-trong-phung-doc38831.html,Yes
2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,https://hoc247.net/tu-lieu//nguoi-xua-co-cau-dan-ba-cho-ke-thuy-van-thuy-kieu-y-kien-cua-anh-chi--doc38484.html,Yes
